,"Treated P1",,"Treated P2",,"Treated P3",,"Untreated 1",,"Untreated 2",,"Untreated 3"
1391.72,55.48701,1391.72,121.53545,1391.72,76.13774,1391.72,84.37861,1391.72,85.41586,1391.72,70.52072
1390.19,56.67488,1390.19,127.29938,1390.19,76.4901,1390.19,91.59982,1390.19,83.45177,1390.19,73.7381
1388.67,61.65607,1388.67,133.42866,1388.67,82.08189,1388.67,93.76443,1388.67,86.84454,1388.67,80.6219
1387.14,65.74183,1387.14,140.79039,1387.14,85.80694,1387.14,96.3841,1387.14,94.43892,1387.14,81.06759
1385.61,69.95255,1385.61,150.90835,1385.61,90.41276,1385.61,103.53489,1385.61,96.89167,1385.61,86.9013
1384.08,73.02981,1384.08,163.58886,1384.08,101.29155,1384.08,112.39935,1384.08,103.86618,1384.08,91.31523
1382.54,74.16865,1382.54,179.86863,1382.54,117.4068,1382.54,120.54609,1382.54,114.85449,1382.54,96.59741
1381.01,78.55014,1381.01,191.45914,1381.01,124.70059,1381.01,129.60796,1381.01,123.9633,1381.01,105.33456
1379.48,79.89411,1379.48,202.26389,1379.48,136.68451,1379.48,136.00706,1379.48,134.76925,1379.48,110.71596
1377.95,84.7759,1377.95,220.94833,1377.95,144.82296,1377.95,139.28453,1377.95,143.89967,1377.95,117.17506
1376.42,89.92747,1376.42,240.72524,1376.42,149.85656,1376.42,144.44443,1376.42,150.85102,1376.42,127.38057
1374.89,99.02261,1374.89,261.53616,1374.89,157.92004,1374.89,155.91862,1374.89,164.44179,1374.89,133.75334
1373.36,111.72747,1373.36,283.11553,1373.36,162.10172,1373.36,165.54798,1373.36,185.71273,1373.36,148.17198
1371.82,116.76986,1371.82,304.55675,1371.82,172.06306,1371.82,179.32972,1371.82,204.24799,1371.82,163.13029
1370.29,128.02705,1370.29,329.26372,1370.29,178.50882,1370.29,184.9799,1370.29,217.90629,1370.29,174.30827
1368.76,129.66454,1368.76,354.22583,1368.76,181.77176,1368.76,191.04042,1368.76,234.61711,1368.76,190.63104
1367.22,139.17618,1367.22,381.60536,1367.22,195.30182,1367.22,196.23511,1367.22,254.57149,1367.22,203.33384
1365.69,144.8856,1365.69,408.11519,1365.69,204.23395,1365.69,198.52011,1365.69,272.69122,1365.69,218.80765
1364.16,154.84836,1364.16,432.91311,1364.16,221.5787,1364.16,200.62118,1364.16,289.79185,1364.16,234.23848
1362.62,164.83526,1362.62,452.82221,1362.62,239.25627,1362.62,206.71471,1362.62,305.11459,1362.62,236.94209
1361.09,171.57024,1361.09,482.61909,1361.09,251.67395,1361.09,215.58442,1361.09,323.94934,1361.09,242.48744
1359.55,177.06253,1359.55,508.94873,1359.55,263.37572,1359.55,217.72525,1359.55,342.52452,1359.55,250.72076
1358.02,181.48131,1358.02,535.39318,1358.02,273.94826,1358.02,220.89001,1358.02,355.98612,1358.02,258.32345
1356.48,186.60496,1356.48,551.43081,1356.48,287.45472,1356.48,222.85438,1356.48,371.53245,1356.48,251.42757
1354.95,192.02061,1354.95,569.59303,1354.95,301.56776,1354.95,226.27375,1354.95,376.31521,1354.95,257.26005
1353.41,202.66774,1353.41,583.80812,1353.41,310.38237,1353.41,223.54996,1353.41,388.01072,1353.41,258.74061
1351.88,205.94634,1351.88,595.78266,1351.88,325.08602,1351.88,225.38527,1351.88,395.94375,1351.88,261.36583
1350.34,206.40541,1350.34,604.42788,1350.34,328.15985,1350.34,219.25071,1350.34,400.80942,1350.34,262.12394
1348.8,214.55514,1348.8,617.88162,1348.8,330.70599,1348.8,219.21035,1348.8,405.46434,1348.8,262.52686
1347.27,216.56635,1347.27,626.42848,1347.27,330.80588,1347.27,218.85759,1347.27,407.08494,1347.27,270.00359
1345.73,215.92509,1345.73,626.62271,1345.73,329.67395,1345.73,221.72412,1345.73,405.95338,1345.73,269.2653
1344.19,221.50348,1344.19,616.98878,1344.19,325.48546,1344.19,220.44185,1344.19,402.18023,1344.19,268.59754
1342.65,219.91756,1342.65,603.24685,1342.65,321.36523,1342.65,217.14841,1342.65,392.95098,1342.65,268.25833
1341.11,213.13477,1341.11,593.12995,1341.11,321.33513,1341.11,211.69146,1341.11,384.80426,1341.11,260.25947
1339.58,207.41785,1339.58,576.85618,1339.58,313.20717,1339.58,205.49512,1339.58,372.19118,1339.58,251.76511
1338.04,203.23496,1338.04,555.27071,1338.04,305.38938,1338.04,196.91937,1338.04,360.38085,1338.04,252.27066
1336.5,196.01146,1336.5,537.30863,1336.5,298.41852,1336.5,190.23127,1336.5,344.26079,1336.5,240.67336
1334.96,185.25274,1334.96,511.49957,1334.96,281.6791,1334.96,180.39767,1334.96,330.9148,1334.96,227.05802
1333.42,179.29474,1333.42,488.00803,1333.42,274.03028,1333.42,176.43524,1333.42,313.72718,1333.42,210.47823
1331.88,177.12511,1331.88,464.49058,1331.88,265.94181,1331.88,168.15706,1331.88,297.00935,1331.88,193.00304
1330.34,168.32559,1330.34,447.41755,1330.34,251.08088,1330.34,156.8337,1330.34,284.04624,1330.34,180.53566
1328.8,160.62586,1328.8,422.92797,1328.8,239.44432,1328.8,143.20084,1328.8,266.94636,1328.8,172.66808
1327.26,151.47321,1327.26,398.63716,1327.26,228.87919,1327.26,133.87899,1327.26,250.69207,1327.26,157.66895
1325.72,141.87063,1325.72,369.34137,1325.72,213.57731,1325.72,124.90566,1325.72,236.04928,1325.72,142.45292
1324.18,133.97097,1324.18,349.33376,1324.18,201.78436,1324.18,120.06787,1324.18,220.591,1324.18,133.99748
1322.63,124.64808,1322.63,327.55141,1322.63,187.51535,1322.63,109.10873,1322.63,211.48654,1322.63,121.23157
1321.09,112.27902,1321.09,311.33593,1321.09,177.31701,1321.09,108.18745,1321.09,197.5115,1321.09,114.67018
1319.55,105.00476,1319.55,294.10893,1319.55,160.69639,1319.55,103.37069,1319.55,187.55814,1319.55,115.60703
1318.01,99.9109,1318.01,275.05638,1318.01,150.57051,1318.01,103.47062,1318.01,178.71992,1318.01,116.42847
1316.46,85.77856,1316.46,253.07422,1316.46,137.78358,1316.46,101.66727,1316.46,161.88521,1316.46,115.25814
1314.92,78.54129,1314.92,227.74225,1314.92,128.29899,1314.92,101.20364,1314.92,150.97548,1314.92,108.27714
1313.38,75.73154,1313.38,204.41865,1313.38,114.92532,1313.38,93.27198,1313.38,135.54328,1313.38,105.5783
1311.84,68.22344,1311.84,187.18527,1311.84,110.0114,1311.84,93.1221,1311.84,128.12057,1311.84,98.31604
1310.29,60.47024,1310.29,172.56462,1310.29,106.82126,1310.29,87.82955,1310.29,123.45707,1310.29,91.16611
1308.75,56.24718,1308.75,153.62343,1308.75,97.68058,1308.75,83.4797,1308.75,113.29177,1308.75,90.83329
1307.2,53.25372,1307.2,138.93998,1307.2,88.29837,1307.2,75.19311,1307.2,105.48561,1307.2,85.78321
1305.66,44.61691,1305.66,130.45285,1305.66,79.20702,1305.66,66.19383,1305.66,93.32577,1305.66,76.65018
1304.11,45.88774,1304.11,117.96763,1304.11,66.7377,1304.11,62.69134,1304.11,85.14246,1304.11,73.98826
1302.57,46.09015,1302.57,111.00144,1302.57,67.95598,1302.57,57.71047,1302.57,77.10459,1302.57,67.77852
1301.02,48.49391,1301.02,106.04713,1301.02,63.59037,1301.02,50.47184,1301.02,71.61664,1301.02,61.65421
1299.48,45.16284,1299.48,101.59703,1299.48,56.25162,1299.48,48.39682,1299.48,65.5627,1299.48,55.67693
1297.93,44.55339,1297.93,93.80882,1297.93,54.06882,1297.93,43.63312,1297.93,64.90209,1297.93,51.08393
1296.38,41.91432,1296.38,87.649,1296.38,50.5422,1296.38,42.77577,1296.38,61.80811,1296.38,46.03614
1294.84,34.17642,1294.84,75.8906,1294.84,44.81779,1294.84,44.39495,1294.84,56.83777,1294.84,40.59233
1293.29,33.4697,1293.29,71.69197,1293.29,52.03926,1293.29,44.23685,1293.29,55.38427,1293.29,30.71659
1291.74,31.75674,1291.74,71.28761,1291.74,55.10726,1291.74,46.19958,1291.74,52.2275,1291.74,32.59425
1290.2,31.67065,1290.2,69.02683,1290.2,49.39718,1290.2,46.96656,1290.2,48.26559,1290.2,29.84163
1288.65,34.51029,1288.65,66.18217,1288.65,49.9488,1288.65,44.39329,1288.65,50.64125,1288.65,35.3611
1287.1,30.33865,1287.1,63.91464,1287.1,49.30185,1287.1,42.52743,1287.1,47.51499,1287.1,32.72625
1285.55,25.2076,1285.55,60.5537,1285.55,43.8856,1285.55,42.58904,1285.55,36.17764,1285.55,29.57151
1284,25.33349,1284,61.0221,1284,38.75825,1284,41.03393,1284,37.67041,1284,24.1381
1282.45,21.00424,1282.45,67.49897,1282.45,36.74085,1282.45,41.39455,1282.45,33.41258,1282.45,18.70001
1280.9,20.68664,1280.9,70.27304,1280.9,36.33044,1280.9,42.34426,1280.9,31.21046,1280.9,12.54484
1279.35,16.75933,1279.35,72.71843,1279.35,30.94541,1279.35,37.68575,1279.35,23.36504,1279.35,14.71112
1277.8,17.50923,1277.8,76.55244,1277.8,19.05825,1277.8,33.58085,1277.8,15.47295,1277.8,8.37205
1276.25,17.44475,1276.25,77.87298,1276.25,14.77311,1276.25,30.31384,1276.25,4.70501,1276.25,9.11776
1274.7,16.26731,1274.7,77.44506,1274.7,7.7497,1274.7,26.12504,1274.7,-2.4741,1274.7,11.74918
1273.15,18.01754,1273.15,73.61446,1273.15,2.07533,1273.15,23.6979,1273.15,-10.59781,1273.15,13.47091
1271.6,14.59901,1271.6,66.66309,1271.6,4.76473,1271.6,15.71261,1271.6,-12.87533,1271.6,8.84158
1270.05,15.58876,1270.05,63.25573,1270.05,0.72793,1270.05,14.47104,1270.05,-15.1825,1270.05,6.92277
1268.5,14.77854,1268.5,58.42674,1268.5,2.73909,1268.5,9.90089,1268.5,-18.08372,1268.5,7.45149
1266.95,15.41425,1266.95,50.05449,1266.95,4.10587,1266.95,6.98438,1266.95,-14.25445,1266.95,4.75849
1265.39,10.29755,1265.39,44.38215,1265.39,8.03807,1265.39,11.06608,1265.39,-14.4771,1265.39,10.48552
1263.84,6.24018,1263.84,33.35458,1263.84,10.39708,1263.84,7.67503,1263.84,-16.88166,1263.84,8.90199
1262.29,2.53402,1262.29,27.20337,1262.29,14.00293,1262.29,9.50731,1262.29,-13.96577,1262.29,3.13408
1260.74,-3.86483,1260.74,25.63297,1260.74,17.27203,1260.74,10.78819,1260.74,-13.2535,1260.74,9.01381
1259.18,-5.8595,1259.18,21.12963,1259.18,16.31378,1259.18,7.10028,1259.18,-8.98083,1259.18,7.61981
1257.63,-1.12312,1257.63,23.48809,1257.63,21.27845,1257.63,6.28538,1257.63,-2.96947,1257.63,9.82738
1256.08,-9.62489,1256.08,24.76388,1256.08,21.19713,1256.08,10.46143,1256.08,-6.91494,1256.08,6.03498
1254.52,-14.90149,1254.52,28.0996,1254.52,15.96728,1254.52,15.821,1254.52,-3.50327,1254.52,5.46107
1252.97,-15.69285,1252.97,33.94871,1252.97,14.71901,1252.97,19.18361,1252.97,1.89896,1252.97,0.40221
1251.41,-18.12578,1251.41,37.56115,1251.41,15.97593,1251.41,19.93379,1251.41,2.91521,1251.41,3.54243
1249.86,-12.3957,1249.86,36.89066,1249.86,11.8946,1249.86,16.26,1249.86,4.89478,1249.86,1.6285
1248.3,-9.72937,1248.3,36.63967,1248.3,6.46157,1248.3,17.77259,1248.3,2.33915,1248.3,4.65806
1246.75,-5.57383,1246.75,34.08223,1246.75,4.16859,1246.75,20.02179,1246.75,3.22306,1246.75,1.82219
1245.19,-1.39385,1245.19,32.53003,1245.19,4.80658,1245.19,21.20572,1245.19,2.39685,1245.19,5.11046
1243.63,1.4842,1243.63,29.31887,1243.63,0.25544,1243.63,17.60939,1243.63,7.67514,1243.63,4.12472
1242.08,6.86693,1242.08,25.66985,1242.08,1.31799,1242.08,14.61208,1242.08,3.63768,1242.08,-0.2707
1240.52,8.96688,1240.52,17.16755,1240.52,5.70753,1240.52,12.63087,1240.52,7.71569,1240.52,-1.95994
1238.96,11.02124,1238.96,19.15189,1238.96,6.77151,1238.96,13.52649,1238.96,6.36743,1238.96,-1.4521
1237.41,7.87855,1237.41,17.77825,1237.41,10.63427,1237.41,10.26561,1237.41,12.81074,1237.41,-3.8123
1235.85,9.14412,1235.85,13.57293,1235.85,2.8705,1235.85,8.94396,1235.85,10.11939,1235.85,-1.90029
1234.29,5.45075,1234.29,11.67009,1234.29,1.52899,1234.29,3.5663,1234.29,8.57663,1234.29,5.80209
1232.73,3.58761,1232.73,1.62617,1232.73,0.98575,1232.73,-0.11661,1232.73,-0.26097,1232.73,2.43791
1231.17,-3.35185,1231.17,-1.66508,1231.17,-0.93583,1231.17,0.13227,1231.17,0.26501,1231.17,-2.08952
1229.62,-5.06144,1229.62,0.59466,1229.62,4.11513,1229.62,0.29278,1229.62,-4.22267,1229.62,2.61168
1228.06,-8.9146,1228.06,-0.42046,1228.06,2.64566,1228.06,-3.37499,1228.06,-8.08478,1228.06,2.5938
1226.5,-10.58727,1226.5,2.34781,1226.5,1.53553,1226.5,-4.77936,1226.5,-9.50211,1226.5,0.314
1224.94,-20.34621,1224.94,5.69359,1224.94,-1.24251,1224.94,-6.36965,1224.94,-14.86456,1224.94,2.92489
1223.38,-20.57259,1223.38,10.95635,1223.38,-9.0252,1223.38,-8.02398,1223.38,-16.14631,1223.38,3.87042
1221.82,-24.81772,1221.82,5.65287,1221.82,-9.42343,1221.82,-12.47705,1221.82,-19.01189,1221.82,4.33789
1220.26,-22.90458,1220.26,8.70974,1220.26,-13.99159,1220.26,-15.35098,1220.26,-22.24413,1220.26,6.61753
1218.7,-24.45373,1218.7,5.80177,1218.7,-22.49544,1218.7,-12.83221,1218.7,-22.53586,1218.7,1.36377
1217.13,-23.2893,1217.13,3.12935,1217.13,-25.19176,1217.13,-7.94334,1217.13,-21.36244,1217.13,1.76138
1215.57,-24.24737,1215.57,5.42265,1215.57,-25.04122,1215.57,-4.85304,1215.57,-21.81654,1215.57,0.92932
1214.01,-23.67741,1214.01,3.35281,1214.01,-26.54531,1214.01,-3.69375,1214.01,-25.76058,1214.01,-2.86118
1212.45,-31.09814,1212.45,-1.20291,1212.45,-24.18169,1212.45,-4.05605,1212.45,-27.10928,1212.45,-7.86648
1210.89,-30.50459,1210.89,-4.36826,1210.89,-26.30842,1210.89,-2.87721,1210.89,-29.553,1210.89,-9.67791
1209.32,-31.63404,1209.32,-9.30244,1209.32,-28.94667,1209.32,-0.12245,1209.32,-24.81938,1209.32,-15.17201
1207.76,-37.34237,1207.76,-7.18298,1207.76,-27.46603,1207.76,1.41929,1207.76,-27.35875,1207.76,-17.15996
1206.2,-36.41114,1206.2,-13.56169,1206.2,-24.96225,1206.2,0.75289,1206.2,-25.74067,1206.2,-24.08516
1204.64,-34.93068,1204.64,-13.14486,1204.64,-31.57546,1204.64,-0.42349,1204.64,-34.01605,1204.64,-19.33161
1203.07,-36.90634,1203.07,-15.82433,1203.07,-27.42294,1203.07,-4.23569,1203.07,-32.0809,1203.07,-19.06197
1201.51,-39.27556,1201.51,-19.91171,1201.51,-23.30386,1201.51,-0.05751,1201.51,-32.51933,1201.51,-23.48142
1199.94,-45.1182,1199.94,-19.83493,1199.94,-23.82524,1199.94,1.72354,1199.94,-33.73146,1199.94,-22.24198
1198.38,-41.67025,1198.38,-18.46559,1198.38,-20.37074,1198.38,3.45988,1198.38,-33.56282,1198.38,-15.76182
1196.81,-40.94191,1196.81,-20.10042,1196.81,-24.02156,1196.81,3.60435,1196.81,-34.77723,1196.81,-11.09985
1195.25,-35.12143,1195.25,-19.24617,1195.25,-25.21264,1195.25,6.75415,1195.25,-32.21829,1195.25,-7.53593
1193.68,-32.6147,1193.68,-14.65865,1193.68,-29.44262,1193.68,11.25154,1193.68,-32.75637,1193.68,-2.55338
1192.12,-26.35127,1192.12,-16.41642,1192.12,-28.93612,1192.12,15.21319,1192.12,-28.47165,1192.12,-3.15934
1190.55,-29.03142,1190.55,-18.89895,1190.55,-32.5361,1190.55,17.08035,1190.55,-25.61942,1190.55,3.67056
1188.98,-23.99795,1188.98,-14.38231,1188.98,-38.02517,1188.98,21.49439,1188.98,-24.53512,1188.98,3.91806
1187.42,-25.68246,1187.42,-15.74713,1187.42,-40.42458,1187.42,27.29269,1187.42,-20.95149,1187.42,7.23436
1185.85,-15.56196,1185.85,-11.90488,1185.85,-31.58998,1185.85,31.60037,1185.85,-19.22203,1185.85,13.1444
1184.28,-12.79421,1184.28,-8.95443,1184.28,-33.65248,1184.28,36.91688,1184.28,-24.83352,1184.28,23.1793
1182.72,-11.86305,1182.72,-13.45799,1182.72,-34.45547,1182.72,42.99853,1182.72,-27.17106,1182.72,26.66468
1181.15,-9.26697,1181.15,-10.25718,1181.15,-33.73983,1181.15,44.27189,1181.15,-25.01503,1181.15,25.71675
1179.58,-1.40226,1179.58,-7.44498,1179.58,-42.33513,1179.58,50.19564,1179.58,-25.37885,1179.58,30.02948
1178.01,-4.77418,1178.01,-8.79147,1178.01,-43.42115,1178.01,53.07982,1178.01,-23.54322,1178.01,33.92729
1176.44,-6.48614,1176.44,-8.2798,1176.44,-39.66997,1176.44,54.57759,1176.44,-24.07849,1176.44,34.52787
1174.87,-3.95584,1174.87,-13.31229,1174.87,-36.16817,1174.87,56.84411,1174.87,-26.21339,1174.87,38.17193
1173.3,-3.06903,1173.3,-4.61546,1173.3,-41.04566,1173.3,55.70651,1173.3,-30.21202,1173.3,44.51374
1171.74,-6.02086,1171.74,-3.70298,1171.74,-40.0569,1171.74,58.03747,1171.74,-30.06808,1171.74,48.95315
1170.17,-8.45834,1170.17,-1.96982,1170.17,-36.11077,1170.17,60.94316,1170.17,-28.49535,1170.17,57.97628
1168.6,-12.11145,1168.6,-4.52114,1168.6,-38.9368,1168.6,66.08024,1168.6,-34.17996,1168.6,65.6151
1167.02,-8.49473,1167.02,-7.7267,1167.02,-37.1174,1167.02,68.35908,1167.02,-28.2802,1167.02,67.70677
1165.45,-9.06224,1165.45,-10.8343,1165.45,-37.72523,1165.45,70.84167,1165.45,-26.84172,1165.45,71.13519
1163.88,-8.00659,1163.88,-12.42517,1163.88,-37.09538,1163.88,71.99856,1163.88,-19.67132,1163.88,70.71451
1162.31,-7.65041,1162.31,-10.12897,1162.31,-35.88486,1162.31,73.39145,1162.31,-17.95473,1162.31,76.34578
1160.74,-11.67673,1160.74,-12.93945,1160.74,-36.83826,1160.74,70.91061,1160.74,-15.50229,1160.74,82.64315
1159.17,-15.33731,1159.17,-16.01338,1159.17,-41.39224,1159.17,65.42796,1159.17,-15.98988,1159.17,96.5841
1157.6,-16.03185,1157.6,-19.49202,1157.6,-41.02435,1157.6,62.51509,1157.6,-14.54289,1157.6,103.31243
1156.02,-10.32817,1156.02,-22.41946,1156.02,-40.15611,1156.02,60.81494,1156.02,-6.57336,1156.02,122.02494
1154.45,-0.94061,1154.45,-20.66319,1154.45,-39.35026,1154.45,57.86118,1154.45,0.43234,1154.45,143.27503
1152.88,1.30293,1152.88,-21.77779,1152.88,-40.59632,1152.88,53.70534,1152.88,6.56045,1152.88,164.38623
1151.3,6.38826,1151.3,-23.60182,1151.3,-35.70445,1151.3,48.84569,1151.3,17.75736,1151.3,178.8888
1149.73,11.53423,1149.73,-26.00681,1149.73,-36.5858,1149.73,41.92811,1149.73,31.73446,1149.73,189.5582
1148.16,11.78939,1148.16,-27.72344,1148.16,-34.55302,1148.16,39.50569,1148.16,45.86,1148.16,197.89089
1146.58,8.19586,1146.58,-32.97843,1146.58,-28.81466,1146.58,32.5936,1146.58,61.24371,1146.58,204.676
1145.01,15.26508,1145.01,-28.38497,1145.01,-22.92517,1145.01,27.67729,1145.01,75.05639,1145.01,208.04792
1143.43,19.14579,1143.43,-27.3163,1143.43,-18.11836,1143.43,28.95289,1143.43,87.75784,1143.43,219.33232
1141.86,19.08242,1141.86,-18.47061,1141.86,-20.68577,1141.86,32.5924,1141.86,96.51553,1141.86,224.03393
1140.28,12.87858,1140.28,-17.07352,1140.28,-17.94738,1140.28,39.2856,1140.28,106.63746,1140.28,226.00931
1138.71,9.92917,1138.71,-15.8238,1138.71,-14.45462,1138.71,45.45087,1138.71,112.84974,1138.71,225.41425
1137.13,7.81399,1137.13,-13.81469,1137.13,-19.68926,1137.13,54.24499,1137.13,116.46611,1137.13,216.851
1135.55,9.53589,1135.55,-9.56938,1135.55,-18.4934,1135.55,55.69483,1135.55,117.45655,1135.55,205.81371
1133.98,7.46019,1133.98,-2.36576,1133.98,-22.96268,1133.98,57.66064,1133.98,118.42247,1133.98,202.08719
1132.4,6.42296,1132.4,1.15058,1132.4,-30.8299,1132.4,60.17547,1132.4,115.96458,1132.4,191.35267
1130.82,2.39622,1130.82,6.02945,1130.82,-32.79102,1130.82,61.04101,1130.82,106.33201,1130.82,183.90601
1129.25,-4.07734,1129.25,6.08032,1129.25,-34.56469,1129.25,61.46988,1129.25,95.35509,1129.25,172.21733
1127.67,-7.57191,1127.67,5.68009,1127.67,-37.89258,1127.67,61.35552,1127.67,82.10474,1127.67,161.24225
1126.09,-10.26275,1126.09,6.72212,1126.09,-40.22671,1126.09,60.93876,1126.09,75.86397,1126.09,150.3116
1124.51,-9.40079,1124.51,6.5488,1124.51,-39.3237,1124.51,60.86517,1124.51,66.61451,1124.51,143.49284
1122.93,-8.17642,1122.93,6.64329,1122.93,-35.52337,1122.93,57.66594,1122.93,53.81136,1122.93,135.34023
1121.35,-9.57779,1121.35,-0.40474,1121.35,-28.27636,1121.35,55.13724,1121.35,44.79055,1121.35,131.81156
1119.77,-8.49943,1119.77,-6.97335,1119.77,-25.64447,1119.77,52.0028,1119.77,37.04911,1119.77,127.87632
1118.2,-8.76564,1118.2,-14.14621,1118.2,-22.38711,1118.2,49.3281,1118.2,32.32865,1118.2,121.60756
1116.62,-8.14255,1116.62,-16.5042,1116.62,-16.89696,1116.62,46.67984,1116.62,25.96045,1116.62,110.84216
1115.04,-5.76243,1115.04,-21.09146,1115.04,-18.39993,1115.04,43.97102,1115.04,26.58417,1115.04,107.41984
1113.45,0.77597,1113.45,-23.84367,1113.45,-18.3352,1113.45,43.03534,1113.45,26.86146,1113.45,112.35616
1111.87,-1.10314,1111.87,-27.75586,1111.87,-20.40452,1111.87,45.33263,1111.87,31.1775,1111.87,119.75538
1110.29,0.00832,1110.29,-27.74365,1110.29,-19.31721,1110.29,50.56833,1110.29,28.89528,1110.29,122.61508
1108.71,2.72077,1108.71,-29.54589,1108.71,-16.81808,1108.71,51.08187,1108.71,30.2346,1108.71,127.14147
1107.13,3.14889,1107.13,-26.94563,1107.13,-17.81194,1107.13,54.45674,1107.13,33.52216,1107.13,135.39336
1105.55,8.15575,1105.55,-23.93417,1105.55,-20.1758,1105.55,50.653,1105.55,36.59692,1105.55,139.93854
1103.97,10.01837,1103.97,-17.5,1103.97,-17.68872,1103.97,47.31189,1103.97,38.46464,1103.97,146.14689
1102.38,8.10527,1102.38,-17.09509,1102.38,-18.60303,1102.38,43.46903,1102.38,44.21542,1102.38,156.80527
1100.8,10.02587,1100.8,-14.91417,1100.8,-16.63825,1100.8,38.77349,1100.8,47.75566,1100.8,158.18704
1099.22,9.82445,1099.22,-11.64561,1099.22,-10.66572,1099.22,38.77972,1099.22,51.20247,1099.22,154.80182
1097.63,8.00156,1097.63,-6.2313,1097.63,-8.5,1097.63,39.48806,1097.63,46.15263,1097.63,151.6554
1096.05,8.08022,1096.05,-1.72751,1096.05,-6.70844,1096.05,41.28761,1096.05,45.29074,1096.05,149.878
1094.47,8.70554,1094.47,2.29549,1094.47,-5.57858,1094.47,36.41407,1094.47,48.80989,1094.47,151.07214
1092.88,12.34392,1092.88,4.66347,1092.88,-1.98701,1092.88,33.66572,1092.88,46.1404,1092.88,148.80681
1091.3,15.02165,1091.3,6.94798,1091.3,3.58801,1091.3,32.05262,1091.3,44.1283,1091.3,150.47136
1089.71,15.8471,1089.71,5.4113,1089.71,9.7309,1089.71,34.36201,1089.71,43.65691,1089.71,161.6175
1088.13,15.83887,1088.13,2.40283,1088.13,12.45842,1088.13,36.24748,1088.13,39.29022,1088.13,158.70383
1086.54,18.11334,1086.54,2.60696,1086.54,18.48665,1086.54,40.58689,1086.54,35.61669,1086.54,158.21439
1084.96,18.7029,1084.96,1.97902,1084.96,18.4025,1084.96,38.54148,1084.96,36.12475,1084.96,155.92571
1083.37,19.25286,1083.37,1.54634,1083.37,14.09867,1083.37,42.20674,1083.37,39.15078,1083.37,155.895
1081.78,19.51244,1081.78,-2.16405,1081.78,12.75344,1081.78,51.45184,1081.78,35.43958,1081.78,157.49248
1080.2,19.19903,1080.2,4.24331,1080.2,12.07374,1080.2,57.14885,1080.2,39.98949,1080.2,164.8805
1078.61,21.6726,1078.61,4.88664,1078.61,17.56054,1078.61,65.29252,1078.61,42.36747,1078.61,166.40215
1077.02,23.48026,1077.02,4.05181,1077.02,20.83703,1077.02,62.7973,1077.02,47.8866,1077.02,172.76282
1075.44,22.58144,1075.44,7.24911,1075.44,20.29003,1075.44,71.12757,1075.44,52.37332,1075.44,171.62151
1073.85,24.49123,1073.85,9.11911,1073.85,23.18012,1073.85,74.86008,1073.85,51.61139,1073.85,169.72079
1072.26,21.8016,1072.26,10.39289,1072.26,23.75837,1072.26,80.39092,1072.26,55.15261,1072.26,174.37568
1070.67,22.55991,1070.67,10.06248,1070.67,26.35145,1070.67,77.54294,1070.67,54.9734,1070.67,182.83757
1069.08,28.24695,1069.08,15.58892,1069.08,31.40629,1069.08,80.43747,1069.08,56.04092,1069.08,183.18956
1067.49,30.90619,1067.49,20.66895,1067.49,32.46845,1067.49,86.75028,1067.49,58.17403,1067.49,185.58095
1065.9,30.94801,1065.9,26.04485,1065.9,38.54522,1065.9,93.1385,1065.9,61.02373,1065.9,193.12423
1064.31,37.7101,1064.31,32.28441,1064.31,38.55472,1064.31,91.05739,1064.31,64.9969,1064.31,198.80272
1062.72,41.59912,1062.72,39.09643,1062.72,35.68271,1062.72,86.9366,1062.72,69.58138,1062.72,200.085
1061.13,45.73233,1061.13,42.223,1061.13,38.71932,1061.13,88.14774,1061.13,71.01377,1061.13,205.03127
1059.54,42.40997,1059.54,44.12786,1059.54,41.25289,1059.54,91.01551,1059.54,74.18846,1059.54,208.29421
1057.95,40.83157,1057.95,42.27116,1057.95,43.72506,1057.95,96.2204,1057.95,77.66876,1057.95,209.68559
